,datetimeepoch,temp,feelslike,humidity,dew,precip,windspeed,visibilty,cloudcover,conditions,date,hr,datetime,instant,dteday,season,yr,mnth,hr-2,holiday,weekday,workingday,weathersit,temp-2,atemp,hum,windspeed-2,casual,registered,cnt,datetime-2
17169,1356246000,33.7,27.6,51.56,17.7,0.0,6.9,9.9,0.0,Clear,20121223,2,201212232,17168,20121223,1,1,12,2,0,0,0,1,0.2,0.2121,0.51,0.1642,1,17,18,201212232
17170,1356249600,33.5,28.2,51.35,17.4,0.0,5.7,9.9,0.0,Clear,20121223,3,201212233,17169,20121223,1,1,12,3,0,0,0,1,0.2,0.2121,0.51,0.1343,0,9,9,201212233
17171,1356253200,33.7,28.4,47.76,16.0,0.0,5.8,9.9,0.0,Clear,20121223,4,201212234,17170,20121223,1,1,12,4,0,0,0,1,0.2,0.2121,0.47,0.1343,1,3,4,201212234
17172,1356256800,33.0,33.0,52.08,17.3,0.0,0.4,9.9,24.4,Partially cloudy,20121223,5,201212235,17171,20121223,1,1,12,5,0,0,0,1,0.2,0.2576,0.51,0.0,0,6,6,201212235
17173,1356260400,31.5,31.5,64.59,21.0,0.0,3.0,9.9,0.0,Clear,20121223,6,201212236,17172,20121223,1,1,12,6,0,0,0,1,0.16,0.19699999999999998,0.64,0.0896,4,5,9,201212236
17174,1356264000,29.8,29.8,65.17,19.5,0.0,3.0,9.9,24.4,Partially cloudy,20121223,7,201212237,17173,20121223,1,1,12,7,0,0,0,1,0.16,0.19699999999999998,0.64,0.0896,3,16,19,201212237
17175,1356267600,28.0,22.8,70.2,19.6,0.0,4.6,9.9,24.4,Partially cloudy,20121223,8,201212238,17174,20121223,1,1,12,8,0,0,0,1,0.14,0.1667,0.69,0.1045,5,43,48,201212238
17176,1356271200,33.2,29.0,60.84,21.1,0.0,4.4,9.9,24.4,Partially cloudy,20121223,9,201212239,17175,20121223,1,1,12,9,0,0,0,1,0.2,0.2273,0.59,0.1045,7,49,56,201212239
17177,1356274800,35.8,29.5,63.18,24.5,0.0,7.9,9.9,44.6,Partially cloudy,20121223,10,2012122310,17176,20121223,1,1,12,10,0,0,0,1,0.22,0.2273,0.64,0.19399999999999998,26,67,93,2012122310
17178,1356278400,37.9,32.1,50.68,21.2,0.0,7.9,9.9,79.3,Partially cloudy,20121223,11,2012122311,17177,20121223,1,1,12,11,0,0,0,1,0.24,0.2273,0.52,0.19399999999999998,48,104,152,2012122311
17179,1356282000,42.5,37.6,41.66,20.8,0.0,8.1,9.9,79.3,Partially cloudy,20121223,12,2012122312,17178,20121223,1,1,12,12,0,0,0,1,0.3,0.2879,0.42,0.19399999999999998,52,144,196,2012122312
17180,1356285600,44.2,39.1,39.06,20.9,0.0,9.5,9.9,79.3,Partially cloudy,20121223,13,2012122313,17179,20121223,1,1,12,13,0,0,0,1,0.32,0.303,0.39,0.2239,63,123,186,2012122313
17181,1356289200,46.6,41.1,30.89,17.5,0.0,12.2,9.9,79.3,Partially cloudy,20121223,14,2012122314,17180,20121223,1,1,12,14,0,0,0,1,0.34,0.303,0.31,0.2985,57,118,175,2012122314
17182,1356292800,46.6,43.5,33.2,19.1,0.0,6.2,9.9,79.3,Partially cloudy,20121223,15,2012122315,17181,20121223,1,1,12,15,0,0,0,1,0.34,0.3333,0.34,0.1343,39,98,137,2012122315
17183,1356296400,46.5,42.5,34.09,19.6,0.0,8.0,9.9,79.3,Partially cloudy,20121223,16,2012122316,17182,20121223,1,1,12,16,0,0,0,1,0.34,0.3333,0.34,0.19399999999999998,53,137,190,2012122316
17184,1356300000,44.0,39.6,48.14,25.7,0.0,7.8,9.9,79.3,Partially cloudy,20121223,17,2012122317,17183,20121223,1,1,12,17,0,0,0,1,0.32,0.3182,0.49,0.19399999999999998,21,93,114,2012122317
17185,1356303600,42.1,37.8,45.91,22.7,0.0,6.7,9.9,79.3,Partially cloudy,20121223,18,2012122318,17184,20121223,1,1,12,18,0,0,0,1,0.3,0.303,0.45,0.1642,8,85,93,2012122318
17186,1356307200,41.6,41.6,43.8,21.2,0.0,0.0,9.9,79.3,Partially cloudy,20121224,19,2012122419,17208,20121224,1,1,12,19,0,1,1,2,0.24,0.2424,0.93,0.1343,4,14,18,2012122419
17187,1356310800,38.8,38.8,64.91,28.0,0.0,0.0,9.9,79.3,Partially cloudy,20121224,20,2012122420,17209,20121224,1,1,12,20,0,1,1,3,0.24,0.2424,0.93,0.1343,6,17,23,2012122420
17188,1356314400,36.5,36.5,71.16,28.0,0.0,0.3,9.9,79.3,Partially cloudy,20121224,21,2012122421,17210,20121224,1,1,12,21,0,1,1,3,0.24,0.2576,0.93,0.0896,13,9,22,2012122421
17189,1356318000,36.7,33.0,61.26,24.6,0.0,4.4,9.9,24.4,Partially cloudy,20121224,22,2012122422,17211,20121224,1,1,12,22,0,1,1,2,0.24,0.2879,0.93,0.0,7,5,12,2012122422
17190,1356321600,36.4,36.4,62.24,24.7,0.0,0.2,9.9,24.4,Partially cloudy,20121224,23,2012122423,17212,20121224,1,1,12,23,0,1,1,3,0.24,0.2879,0.93,0.0,1,10,11,2012122423
17191,1356325200,34.6,34.6,70.1,25.9,0.0,0.1,9.9,24.4,Partially cloudy,20121224,0,201212240,17190,20121224,1,1,12,0,0,1,1,1,0.22,0.2727,0.69,0.0,0,12,12,201212240
17192,1356328800,34.6,34.6,70.37,25.9,0.0,0.0,9.9,0.0,Clear,20121224,1,201212241,17191,20121224,1,1,12,1,0,1,1,1,0.22,0.2727,0.69,0.0,0,11,11,201212241
17193,1356332400,33.3,33.3,73.82,25.9,0.0,0.0,9.9,24.4,Partially cloudy,20121224,2,201212242,17192,20121224,1,1,12,2,0,1,1,1,0.2,0.2576,0.75,0.0,0,5,5,201212242
17194,1356336000,33.3,33.3,74.12,25.9,0.0,0.0,9.9,79.3,Partially cloudy,20121224,3,201212243,17193,20121224,1,1,12,3,0,1,1,1,0.2,0.2576,0.75,0.0,1,2,3,201212243
17195,1356343200,32.0,26.3,78.27,26.0,0.0,5.9,9.9,79.3,Partially cloudy,20121224,5,201212245,17194,20121224,1,1,12,5,0,1,1,1,0.18,0.19699999999999998,0.8,0.1343,0,9,9,201212245
17196,1356346800,33.0,33.0,75.78,26.2,0.0,0.3,9.9,44.6,Partially cloudy,20121224,6,201212246,17195,20121224,1,1,12,6,0,1,1,1,0.2,0.2576,0.75,0.0,1,16,17,201212246
17197,1356350400,33.3,33.3,69.97,24.5,0.0,0.5,9.9,79.3,Partially cloudy,20121224,7,201212247,17196,20121224,1,1,12,7,0,1,1,1,0.2,0.2576,0.69,0.0,3,27,30,201212247
17198,1356354000,34.5,34.5,70.61,25.9,0.0,0.2,9.9,79.3,Partially cloudy,20121224,8,201212248,17197,20121224,1,1,12,8,0,1,1,1,0.22,0.2727,0.69,0.0,4,62,66,201212248
17199,1356357600,36.7,33.0,65.65,26.3,0.0,4.5,9.9,89.1,Partially cloudy,20121224,9,201212249,17198,20121224,1,1,12,9,0,1,1,2,0.24,0.2576,0.65,0.1045,17,68,85,201212249
17200,1356361200,38.7,38.7,65.69,28.2,0.0,0.3,9.9,90.9,Overcast,20121224,10,2012122410,17199,20121224,1,1,12,10,0,1,1,2,0.26,0.303,0.65,0.0,21,82,103,2012122410
17201,1356364800,39.3,34.6,60.42,26.8,0.0,6.6,9.9,96.4,Overcast,20121224,11,2012122411,17200,20121224,1,1,12,11,0,1,1,2,0.26,0.2576,0.6,0.1642,20,104,124,2012122411
17202,1356368400,40.8,38.6,57.03,26.7,0.0,3.6,9.9,99.6,Overcast,20121224,12,2012122412,17201,20121224,1,1,12,12,0,1,1,2,0.28,0.303,0.56,0.0896,22,113,135,2012122412
17203,1356372000,39.2,32.6,69.7,30.1,0.0,10.1,8.3,100.0,Overcast,20121224,13,2012122413,17202,20121224,1,1,12,13,0,1,1,3,0.24,0.2576,0.81,0.1045,16,54,70,2012122413
17204,1356375600,37.5,33.7,85.19,33.4,0.01,4.8,8.8,100.0,"Rain, Overcast",20121224,14,2012122414,17203,20121224,1,1,12,14,0,1,1,3,0.24,0.2576,0.87,0.1045,13,33,46,2012122414
17205,1356379200,37.4,31.7,85.57,33.5,0.03,7.6,6.2,100.0,"Rain, Overcast",20121224,15,2012122415,17204,20121224,1,1,12,15,0,1,1,3,0.24,0.2273,0.87,0.2239,6,27,33,2012122415
17206,1356382800,37.5,31.5,91.54,35.3,0.05,8.0,4.9,100.0,"Rain, Overcast",20121224,16,2012122416,17205,20121224,1,1,12,16,0,1,1,3,0.24,0.2273,0.87,0.2239,6,27,33,2012122416
17207,1356386400,37.6,33.0,91.23,35.3,0.03,5.9,2.6,100.0,"Rain, Overcast",20121224,17,2012122417,17206,20121224,1,1,12,17,0,1,1,3,0.24,0.2424,0.93,0.1642,7,19,26,2012122417
17208,1356390000,37.6,34.0,92.73,35.7,0.01,4.6,4.9,100.0,"Rain, Overcast",20121224,18,2012122418,17207,20121224,1,1,12,18,0,1,1,3,0.24,0.2576,0.93,0.1045,6,20,26,2012122418
17209,1356393600,37.6,33.2,91.44,35.3,0.01,5.5,3.7,100.0,"Rain, Overcast",20121225,19,2012122519,17231,20121225,1,1,12,19,1,2,0,2,0.32,0.303,0.66,0.2239,16,20,36,2012122519
17210,1356397200,37.5,33.9,91.53,35.3,0.0,4.6,2.5,100.0,Overcast,20121225,20,2012122520,17232,20121225,1,1,12,20,1,2,0,2,0.32,0.303,0.66,0.2836,11,29,40,2012122520
17211,1356400800,37.5,35.2,93.16,35.7,0.0,3.3,2.5,100.0,Overcast,20121225,21,2012122521,17233,20121225,1,1,12,21,1,2,0,2,0.3,0.2879,0.65,0.19399999999999998,8,26,34,2012122521
17212,1356404400,37.6,34.0,93.06,35.7,0.0,4.5,1.9,100.0,Overcast,20121225,22,2012122522,17234,20121225,1,1,12,22,1,2,0,2,0.3,0.303,0.7,0.1642,3,16,19,2012122522
17213,1356408000,37.6,37.6,92.99,35.8,0.0,0.2,1.3,58.4,Partially cloudy,20121225,23,2012122523,17235,20121225,1,1,12,23,1,2,0,2,0.28,0.2727,0.65,0.2537,4,26,30,2012122523
17214,1356411600,37.6,37.6,92.99,35.8,0.0,3.0,1.2,58.4,Partially cloudy,20121225,0,201212250,17213,20121225,1,1,12,0,1,2,0,3,0.24,0.2576,0.93,0.0896,3,10,13,201212250
17215,1356415200,37.6,37.6,98.09,37.1,0.0,0.0,1.2,54.1,Partially cloudy,20121225,1,201212251,17214,20121225,1,1,12,1,1,2,0,2,0.26,0.2576,0.87,0.1642,0,13,13,201212251
17216,1356418800,38.9,34.0,88.74,35.9,0.0,6.6,2.5,100.0,Overcast,20121225,2,201212252,17215,20121225,1,1,12,2,1,2,0,2,0.26,0.2576,0.87,0.1642,0,7,7,201212252
17217,1356426000,37.2,33.4,92.73,35.3,0.0,4.7,6.0,100.0,Overcast,20121225,4,201212254,17216,20121225,1,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,0,1,1,201212254
17218,1356429600,35.7,30.7,93.59,34.0,0.0,5.9,4.7,100.0,Overcast,20121225,5,201212255,17217,20121225,1,1,12,5,1,2,0,2,0.22,0.2273,0.93,0.1343,2,1,3,201212255
17219,1356433200,35.7,30.1,93.22,33.9,0.0,6.7,3.7,100.0,Overcast,20121225,6,201212256,17218,20121225,1,1,12,6,1,2,0,2,0.22,0.2273,0.93,0.1343,1,6,7,201212256
17220,1356436800,35.6,29.8,92.1,33.5,0.0,6.9,2.9,96.3,Overcast,20121225,7,201212257,17219,20121225,1,1,12,7,1,2,0,2,0.22,0.2273,0.93,0.1642,0,6,6,201212257
17221,1356440400,35.3,30.3,88.64,32.2,0.0,5.8,2.9,86.1,Partially cloudy,20121225,8,201212258,17220,20121225,1,1,12,8,1,2,0,2,0.24,0.2879,0.87,0.0,1,10,11,201212258
17222,1356444000,37.4,35.2,86.05,33.6,0.0,3.2,6.0,82.9,Partially cloudy,20121225,9,201212259,17221,20121225,1,1,12,9,1,2,0,2,0.24,0.2576,0.87,0.0,7,21,28,201212259
17223,1356447600,40.7,40.7,82.93,36.0,0.0,0.2,7.1,82.5,Partially cloudy,20121225,10,2012122510,17222,20121225,1,1,12,10,1,2,0,1,0.28,0.3182,0.81,0.0,11,21,32,2012122510
17224,1356451200,42.7,40.6,77.08,36.0,0.0,3.7,7.2,44.6,Partially cloudy,20121225,11,2012122511,17223,20121225,1,1,12,11,1,2,0,1,0.3,0.3182,0.75,0.0896,43,43,86,2012122511
17225,1356454800,45.0,43.0,75.48,37.7,0.0,4.1,8.8,81.3,Partially cloudy,20121225,12,2012122512,17224,20121225,1,1,12,12,1,2,0,1,0.32,0.3333,0.76,0.0896,62,52,114,2012122512
17226,1356458400,51.2,51.2,51.68,34.0,0.0,13.6,9.9,79.3,Partially cloudy,20121225,13,2012122513,17225,20121225,1,1,12,13,1,2,0,1,0.4,0.4091,0.5,0.3284,75,46,121,2012122513
17227,1356462000,49.9,45.2,47.58,30.7,0.0,12.2,9.9,79.3,Partially cloudy,20121225,14,2012122514,17226,20121225,1,1,12,14,1,2,0,1,0.38,0.3939,0.46,0.2985,58,68,126,2012122514
17228,1356465600,48.3,43.9,50.09,30.6,0.0,10.0,9.9,79.3,Partially cloudy,20121225,15,2012122515,17227,20121225,1,1,12,15,1,2,0,1,0.36,0.3333,0.5,0.2537,51,56,107,2012122515
17229,1356469200,47.9,43.4,50.93,30.6,0.0,10.0,9.9,90.1,Overcast,20121225,16,2012122516,17228,20121225,1,1,12,16,1,2,0,2,0.36,0.3333,0.5,0.2537,48,38,86,2012122516
17230,1356472800,44.6,39.3,57.6,30.5,0.0,9.9,9.9,89.1,Partially cloudy,20121225,17,2012122517,17229,20121225,1,1,12,17,1,2,0,2,0.32,0.303,0.57,0.2537,16,34,50,2012122517
17231,1356476400,43.9,38.6,66.02,33.3,0.0,9.8,9.9,94.7,Overcast,20121225,18,2012122518,17230,20121225,1,1,12,18,1,2,0,2,0.32,0.303,0.66,0.2537,20,23,43,2012122518
17232,1356480000,44.0,39.1,66.24,33.5,0.0,8.8,9.9,100.0,Overcast,20121226,19,2012122619,17255,20121226,1,1,12,19,0,3,1,3,0.3,0.2879,0.87,0.19399999999999998,2,33,35,2012122619
17233,1356483600,44.0,38.3,66.09,33.4,0.0,10.8,9.9,100.0,Overcast,20121226,20,2012122620,17256,20121226,1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537,0,32,32,2012122620
17234,1356487200,42.7,38.2,65.69,32.0,0.0,7.4,9.9,100.0,Overcast,20121226,21,2012122621,17257,20121226,1,1,12,21,0,3,1,2,0.3,0.2727,0.87,0.2985,0,20,20,2012122621
17235,1356490800,42.3,37.9,71.14,33.6,0.0,7.0,9.9,100.0,Overcast,20121226,22,2012122622,17258,20121226,1,1,12,22,0,3,1,3,0.24,0.19699999999999998,0.93,0.4478,0,11,11,2012122622
17236,1356494400,40.9,34.8,66.31,30.5,0.0,9.8,9.9,100.0,Overcast,20121226,23,2012122623,17259,20121226,1,1,12,23,0,3,1,3,0.26,0.2273,0.87,0.2985,2,8,10,2012122623
17237,1356498000,40.8,34.8,65.17,30.0,0.0,9.7,9.9,100.0,Overcast,20121226,0,201212260,17236,20121226,1,1,12,0,0,3,1,2,0.28,0.2727,0.65,0.2537,1,8,9,201212260
17238,1356501600,38.9,31.5,66.42,28.7,0.0,12.0,9.9,100.0,Overcast,20121226,1,201212261,17237,20121226,1,1,12,1,0,3,1,2,0.26,0.2273,0.65,0.2985,0,7,7,201212261
17239,1356505200,37.6,29.0,65.31,27.0,0.0,14.0,9.9,100.0,Overcast,20121226,2,201212262,17238,20121226,1,1,12,2,0,3,1,2,0.26,0.2273,0.65,0.2985,0,1,1,201212262
17240,1356508800,37.1,28.4,69.74,28.1,0.0,14.1,9.9,98.2,Overcast,20121226,3,201212263,17239,20121226,1,1,12,3,0,3,1,2,0.24,0.2121,0.7,0.3582,0,2,2,201212263
17241,1356512400,35.5,26.4,69.96,26.7,0.0,14.3,9.9,88.9,Partially cloudy,20121226,4,201212264,17240,20121226,1,1,12,4,0,3,1,1,0.22,0.19699999999999998,0.69,0.3582,0,2,2,201212264
17242,1356516000,35.1,27.3,70.97,26.7,0.0,10.7,9.9,92.3,Overcast,20121226,5,201212265,17241,20121226,1,1,12,5,0,3,1,2,0.22,0.2121,0.69,0.2836,0,11,11,201212265
17243,1356519600,35.1,28.3,69.9,26.3,0.0,8.7,9.9,89.1,Partially cloudy,20121226,6,201212266,17242,20121226,1,1,12,6,0,3,1,2,0.22,0.2121,0.69,0.2239,0,36,36,201212266
17244,1356523200,33.8,27.0,79.56,28.2,0.0,8.1,2.3,99.2,Overcast,20121226,7,201212267,17243,20121226,1,1,12,7,0,3,1,3,0.2,0.1818,0.86,0.3284,0,26,26,201212267
17245,1356526800,33.4,22.1,87.3,30.0,0.05,18.9,1.4,100.0,"Rain, Overcast",20121226,8,201212268,17244,20121226,1,1,12,8,0,3,1,3,0.2,0.1818,0.86,0.3284,0,31,31,201212268
17246,1356530400,33.7,25.4,86.32,30.0,0.06,11.0,3.8,100.0,"Rain, Overcast",20121226,9,201212269,17245,20121226,1,1,12,9,0,3,1,3,0.2,0.1818,0.86,0.3284,1,22,23,201212269
17247,1356534000,33.7,24.9,86.85,30.2,0.06,12.2,5.0,100.0,"Rain, Overcast",20121226,10,2012122610,17246,20121226,1,1,12,10,0,3,1,3,0.2,0.1818,0.86,0.2985,0,8,8,2012122610
17248,1356537600,33.8,22.6,88.0,30.6,0.08,18.8,3.2,100.0,"Rain, Overcast",20121226,11,2012122611,17247,20121226,1,1,12,11,0,3,1,3,0.2,0.1667,0.86,0.4627,0,10,10,2012122611
17249,1356541200,35.1,25.0,83.59,30.6,0.12,16.5,3.7,100.0,"Rain, Overcast",20121226,12,2012122612,17248,20121226,1,1,12,12,0,3,1,3,0.22,0.19699999999999998,0.87,0.3284,0,10,10,2012122612
17250,1356544800,35.2,26.1,88.63,32.2,0.19,13.6,2.5,100.0,"Rain, Overcast",20121226,13,2012122613,17249,20121226,1,1,12,13,0,3,1,3,0.22,0.19699999999999998,0.87,0.3284,0,15,15,2012122613
17251,1356548400,35.7,27.9,91.75,33.5,0.17,10.8,3.7,100.0,"Rain, Overcast",20121226,14,2012122614,17250,20121226,1,1,12,14,0,3,1,3,0.22,0.2121,0.93,0.2537,0,20,20,2012122614
17252,1356552000,37.2,28.3,87.98,34.0,0.04,14.8,3.7,100.0,"Rain, Overcast",20121226,15,2012122615,17251,20121226,1,1,12,15,0,3,1,3,0.26,0.2273,0.87,0.3582,0,13,13,2012122615
17253,1356555600,39.1,31.0,88.52,36.0,0.18,13.8,3.7,100.0,"Rain, Overcast",20121226,16,2012122616,17252,20121226,1,1,12,16,0,3,1,3,0.26,0.2273,0.87,0.3582,0,13,13,2012122616
17254,1356559200,39.7,31.4,91.97,37.5,0.26,14.9,7.0,100.0,"Rain, Overcast",20121226,17,2012122617,17253,20121226,1,1,12,17,0,3,1,3,0.26,0.2273,0.93,0.3582,2,51,53,2012122617
17255,1356562800,41.2,34.2,92.99,39.3,0.04,12.4,5.3,100.0,"Rain, Overcast",20121226,18,2012122618,17254,20121226,1,1,12,18,0,3,1,3,0.28,0.2576,0.93,0.2985,1,42,43,2012122618
17256,1356566400,42.7,38.0,89.82,39.9,0.02,7.8,7.1,100.0,"Rain, Overcast",20121227,19,2012122719,17279,20121227,1,1,12,19,0,4,1,1,0.24,0.2121,0.6,0.2836,11,106,117,2012122719
17257,1356570000,44.4,38.7,89.13,41.4,0.02,11.0,7.2,100.0,"Rain, Overcast",20121227,20,2012122720,17280,20121227,1,1,12,20,0,4,1,1,0.24,0.2424,0.6,0.1642,12,79,91,2012122720
17258,1356573600,42.6,36.0,88.4,39.4,0.05,12.3,9.6,100.0,"Rain, Overcast",20121227,21,2012122721,17281,20121227,1,1,12,21,0,4,1,2,0.24,0.2273,0.6,0.2537,12,51,63,2012122721
17259,1356577200,39.0,32.6,88.51,35.9,0.02,9.6,7.0,100.0,"Rain, Overcast",20121227,22,2012122722,17282,20121227,1,1,12,22,0,4,1,2,0.24,0.2121,0.6,0.2836,11,33,44,2012122722
17260,1356580800,38.9,30.1,86.99,35.3,0.01,16.0,8.8,100.0,"Rain, Overcast",20121227,23,2012122723,17283,20121227,1,1,12,23,0,4,1,2,0.24,0.2273,0.6,0.2537,2,24,26,2012122723
17261,1356584400,37.6,29.1,91.34,35.3,0.01,14.0,3.4,100.0,"Rain, Overcast",20121227,0,201212270,17260,20121227,1,1,12,0,0,4,1,3,0.26,0.2273,0.87,0.2985,0,3,3,201212270
17262,1356588000,37.6,27.9,91.15,35.2,0.02,17.6,3.4,100.0,"Rain, Overcast",20121227,1,201212271,17261,20121227,1,1,12,1,0,4,1,3,0.24,0.19699999999999998,0.93,0.4478,0,5,5,201212271
17263,1356591600,37.6,27.7,86.69,34.0,0.0,18.5,9.9,100.0,Overcast,20121227,2,201212272,17262,20121227,1,1,12,2,0,4,1,2,0.24,0.19699999999999998,0.87,0.4478,0,2,2,201212272
17264,1356595200,38.8,31.8,82.55,34.0,0.0,10.9,9.9,100.0,Overcast,20121227,3,201212273,17263,20121227,1,1,12,3,0,4,1,2,0.24,0.2273,0.87,0.2239,0,1,1,201212273
17265,1356598800,37.5,29.9,85.0,33.4,0.0,11.7,9.9,99.6,Overcast,20121227,4,201212274,17264,20121227,1,1,12,4,0,4,1,2,0.24,0.2121,0.87,0.3284,0,3,3,201212274
17266,1356602400,37.5,31.6,76.02,30.6,0.0,7.8,9.9,88.3,Partially cloudy,20121227,5,201212275,17265,20121227,1,1,12,5,0,4,1,1,0.24,0.2424,0.75,0.1642,1,10,11,201212275
17267,1356606000,37.5,27.1,70.56,28.8,0.0,20.6,9.9,49.2,Partially cloudy,20121227,6,201212276,17266,20121227,1,1,12,6,0,4,1,1,0.24,0.19699999999999998,0.7,0.4925,0,45,45,201212276
17268,1356609600,37.7,30.7,70.11,28.8,0.01,10.1,9.9,89.7,"Rain, Partially cloudy",20121227,7,201212277,17267,20121227,1,1,12,7,0,4,1,1,0.24,0.2273,0.7,0.2239,0,90,90,201212277
17269,1356613200,39.3,30.8,64.57,28.3,0.0,15.4,9.9,55.4,Partially cloudy,20121227,8,201212278,17268,20121227,1,1,12,8,0,4,1,1,0.26,0.2273,0.65,0.3582,2,206,208,201212278
17270,1356616800,39.3,29.4,60.51,26.8,0.0,20.8,9.9,89.7,Partially cloudy,20121227,9,201212279,17269,20121227,1,1,12,9,0,4,1,1,0.26,0.2121,0.6,0.4925,6,127,133,201212279
17271,1356620400,40.9,31.2,57.01,26.8,0.0,22.2,9.9,86.1,Partially cloudy,20121227,10,2012122710,17270,20121227,1,1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,8,67,75,2012122710
17272,1356624000,40.8,32.0,55.91,26.3,0.0,18.5,9.9,100.0,Overcast,20121227,11,2012122711,17271,20121227,1,1,12,11,0,4,1,2,0.28,0.2424,0.56,0.4478,23,80,103,2012122711
17273,1356627600,42.2,33.4,50.21,25.0,0.0,20.2,9.9,88.3,Partially cloudy,20121227,12,2012122712,17272,20121227,1,1,12,12,0,4,1,1,0.3,0.2727,0.49,0.4627,22,87,109,2012122712
17274,1356631200,42.3,33.4,49.07,24.5,0.0,20.1,9.9,90.1,Overcast,20121227,13,2012122713,17273,20121227,1,1,12,13,0,4,1,1,0.3,0.2727,0.49,0.4627,19,99,118,2012122713
17275,1356634800,39.4,29.2,54.86,24.5,0.0,22.1,9.9,100.0,Overcast,20121227,14,2012122714,17274,20121227,1,1,12,14,0,4,1,2,0.26,0.2121,0.56,0.5224,25,94,119,2012122714
17276,1356638400,39.4,30.1,54.69,24.4,0.0,18.3,9.9,99.2,Overcast,20121227,15,2012122715,17275,20121227,1,1,12,15,0,4,1,2,0.26,0.2121,0.56,0.4478,31,89,120,2012122715
17277,1356642000,38.9,31.3,52.55,23.0,0.0,12.5,9.9,100.0,Overcast,20121227,16,2012122716,17276,20121227,1,1,12,16,0,4,1,2,0.26,0.2424,0.52,0.2836,23,151,174,2012122716
17278,1356645600,38.9,31.4,52.63,23.0,0.0,12.0,9.9,100.0,Overcast,20121227,17,2012122717,17277,20121227,1,1,12,17,0,4,1,2,0.26,0.2424,0.52,0.2836,30,227,257,2012122717
17279,1356649200,37.6,30.3,58.71,24.5,0.0,11.0,9.9,100.0,Overcast,20121227,18,2012122718,17278,20121227,1,1,12,18,0,4,1,2,0.24,0.2273,0.6,0.2537,9,188,197,2012122718
17280,1356652800,37.5,29.8,58.94,24.5,0.0,11.8,9.9,90.1,Overcast,20121228,19,2012122819,17303,20121228,1,1,12,19,0,5,1,2,0.24,0.2273,0.65,0.19399999999999998,15,113,128,2012122819
17281,1356656400,37.5,31.6,59.05,24.5,0.0,7.8,9.9,87.5,Partially cloudy,20121228,20,2012122820,17304,20121228,1,1,12,20,0,5,1,2,0.24,0.2576,0.65,0.1045,14,83,97,2012122820
17282,1356660000,37.5,30.3,59.07,24.5,0.0,10.6,9.9,99.6,Overcast,20121228,21,2012122821,17305,20121228,1,1,12,21,0,5,1,2,0.24,0.2424,0.7,0.1343,17,75,92,2012122821
17283,1356663600,37.5,30.0,60.01,24.9,0.0,11.2,9.9,100.0,Overcast,20121228,22,2012122822,17306,20121228,1,1,12,22,0,5,1,2,0.24,0.2576,0.7,0.0896,13,49,62,2012122822
17284,1356667200,37.5,30.4,60.18,24.9,0.0,10.3,9.9,99.6,Overcast,20121228,23,2012122823,17307,20121228,1,1,12,23,0,5,1,2,0.24,0.2576,0.65,0.0896,5,54,59,2012122823
17285,1356670800,37.5,31.9,59.99,24.9,0.0,7.5,9.9,98.2,Overcast,20121228,0,201212280,17284,20121228,1,1,12,0,0,5,1,2,0.24,0.2424,0.6,0.1642,3,22,25,201212280
17286,1356674400,37.5,31.3,60.25,24.9,0.0,8.3,9.9,48.2,Partially cloudy,20121228,1,201212281,17285,20121228,1,1,12,1,0,5,1,1,0.24,0.2273,0.6,0.19399999999999998,0,9,9,201212281
17287,1356678000,37.1,30.0,61.12,24.9,0.0,10.0,9.9,81.3,Partially cloudy,20121228,2,201212282,17286,20121228,1,1,12,2,0,5,1,1,0.24,0.2273,0.6,0.2537,0,5,5,201212282
17288,1356681600,37.0,31.7,61.45,24.9,0.0,6.7,9.9,89.1,Partially cloudy,20121228,3,201212283,17287,20121228,1,1,12,3,0,5,1,2,0.24,0.2424,0.6,0.1642,0,2,2,201212283
17289,1356685200,37.0,33.1,61.53,25.0,0.0,4.8,9.9,98.8,Overcast,20121228,4,201212284,17288,20121228,1,1,12,4,0,5,1,2,0.24,0.2576,0.6,0.1045,0,4,4,201212284
17290,1356688800,36.8,34.0,61.92,25.0,0.0,3.7,9.9,94.3,Overcast,20121228,5,201212285,17289,20121228,1,1,12,5,0,5,1,2,0.24,0.2576,0.6,0.0896,0,15,15,201212285
17291,1356692400,35.5,27.6,65.22,24.9,0.0,11.0,9.9,0.0,Clear,20121228,6,201212286,17290,20121228,1,1,12,6,0,5,1,1,0.22,0.2121,0.64,0.2836,2,49,51,201212286
17292,1356696000,35.3,29.6,65.51,24.9,0.0,6.8,9.9,44.6,Partially cloudy,20121228,7,201212287,17291,20121228,1,1,12,7,0,5,1,1,0.22,0.2273,0.64,0.1642,1,111,112,201212287
17293,1356699600,36.7,32.0,61.18,24.6,0.0,5.8,9.9,89.1,Partially cloudy,20121228,8,201212288,17292,20121228,1,1,12,8,0,5,1,2,0.24,0.2424,0.6,0.1343,1,238,239,201212288
17294,1356703200,37.3,29.8,60.7,25.0,0.0,11.2,9.9,89.1,Partially cloudy,20121228,9,201212289,17293,20121228,1,1,12,9,0,5,1,2,0.24,0.2121,0.6,0.2836,18,173,191,201212289
