instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
7612,11/15/2012,4,1,11,2,0,4,1,2,0.26,0.2576,0.7,0.1642,0,7,7
7613,11/15/2012,4,1,11,3,0,4,1,2,0.26,0.2879,0.7,0.0896,0,2,2
7614,11/15/2012,4,1,11,4,0,4,1,2,0.28,0.2879,0.65,0.1343,0,5,5
7615,11/15/2012,4,1,11,5,0,4,1,2,0.3,0.2879,0.61,0.2239,3,34,37
7616,11/15/2012,4,1,11,6,0,4,1,2,0.3,0.2879,0.65,0.2537,1,146,147
7617,11/15/2012,4,1,11,7,0,4,1,2,0.3,0.2879,0.65,0.194,7,403,410
7618,11/15/2012,4,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239,21,625,646
7619,11/15/2012,4,1,11,9,0,4,1,2,0.32,0.3182,0.61,0.194,17,306,323
7620,11/15/2012,4,1,11,10,0,4,1,2,0.32,0.3333,0.66,0.1343,11,142,153
7621,11/15/2012,4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343,28,138,166
7622,11/15/2012,4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045,29,184,213
7623,11/15/2012,4,1,11,13,0,4,1,2,0.38,0.3939,0.54,0.1045,20,197,217
7624,11/15/2012,4,1,11,14,0,4,1,2,0.38,0.3939,0.54,0.1642,27,174,201
7625,11/15/2012,4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,26,191,217
7626,11/15/2012,4,1,11,16,0,4,1,2,0.36,0.3485,0.57,0.194,24,318,342
7627,11/15/2012,4,1,11,17,0,4,1,2,0.36,0.3485,0.57,0.2239,22,541,563
7628,11/15/2012,4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.194,10,563,573
7629,11/15/2012,4,1,11,19,0,4,1,2,0.34,0.3333,0.61,0.1343,11,375,386
7630,11/15/2012,4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045,23,262,285
7631,11/15/2012,4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,20,204,224
7632,11/15/2012,4,1,11,22,0,4,1,2,0.32,0.3182,0.66,0.1642,10,143,153
7633,11/15/2012,4,1,11,23,0,4,1,2,0.32,0.3182,0.61,0.1642,7,118,125
7634,11/16/2012,4,1,11,0,0,5,1,2,0.32,0.3333,0.66,0.1045,7,58,65
7635,11/16/2012,4,1,11,1,0,5,1,2,0.3,0.3182,0.65,0.0896,5,16,21
7636,11/16/2012,4,1,11,2,0,5,1,2,0.3,0.303,0.7,0.1642,0,9,9
7637,11/16/2012,4,1,11,3,0,5,1,2,0.3,0.303,0.65,0.1343,0,6,6
7638,11/16/2012,4,1,11,4,0,5,1,2,0.3,0.3182,0.65,0.1045,0,5,5
7639,11/16/2012,4,1,11,5,0,5,1,2,0.3,0.3182,0.65,0.0896,2,34,36
7640,11/16/2012,4,1,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896,4,126,130
7641,11/16/2012,4,1,11,7,0,5,1,2,0.3,0.303,0.61,0.1642,5,362,367
7642,11/16/2012,4,1,11,8,0,5,1,2,0.32,0.3333,0.57,0.1343,17,694,711
7643,11/16/2012,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,21,330,351
7644,11/16/2012,4,1,11,10,0,5,1,1,0.34,0.3333,0.53,0.194,33,165,198
7645,11/16/2012,4,1,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239,33,185,218
7646,11/16/2012,4,1,11,12,0,5,1,1,0.4,0.4091,0.43,0.2836,28,262,290
7647,11/16/2012,4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194,52,226,278
7648,11/16/2012,4,1,11,14,0,5,1,1,0.42,0.4242,0.35,0.1045,47,204,251
7649,11/16/2012,4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343,30,237,267
7650,11/16/2012,4,1,11,16,0,5,1,1,0.42,0.4242,0.35,0.2836,33,350,383
7651,11/16/2012,4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194,41,539,580
7652,11/16/2012,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,22,483,505
7653,11/16/2012,4,1,11,19,0,5,1,1,0.36,0.3485,0.46,0.2239,26,306,332
7654,11/16/2012,4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,20,207,227
7655,11/16/2012,4,1,11,21,0,5,1,1,0.34,0.3333,0.49,0.194,21,157,178
7656,11/16/2012,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537,23,139,162
7657,11/16/2012,4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239,14,114,128
7658,11/17/2012,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,11,95,106
7659,11/17/2012,4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194,13,74,87
7660,11/17/2012,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,8,41,49
7661,11/17/2012,4,1,11,3,0,6,0,1,0.26,0.2576,0.65,0.194,2,19,21
7662,11/17/2012,4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,1,6,7
7663,11/17/2012,4,1,11,5,0,6,0,1,0.24,0.2424,0.7,0.1642,1,10,11
7664,11/17/2012,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,0,21,21
7665,11/17/2012,4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,8,70,78
7666,11/17/2012,4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239,30,138,168
7667,11/17/2012,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,48,200,248
7668,11/17/2012,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,62,258,320
7669,11/17/2012,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,80,343,423
7670,11/17/2012,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,117,359,476
7671,11/17/2012,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,179,346,525
7672,11/17/2012,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,175,380,555
7673,11/17/2012,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,175,374,549
7674,11/17/2012,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,144,325,469
7675,11/17/2012,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,101,302,403
7676,11/17/2012,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,34,237,271
7677,11/17/2012,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,45,208,253
7678,11/17/2012,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,30,142,172
7679,11/17/2012,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,15,124,139
7680,11/17/2012,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,15,130,145
7681,11/17/2012,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,19,114,133
7682,11/18/2012,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129
7683,11/18/2012,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,14,81,95
7684,11/18/2012,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,8,65,73
7685,11/18/2012,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,9,37,46
7686,11/18/2012,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,4,8,12
7687,11/18/2012,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,5,7,12
7688,11/18/2012,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,2,13,15
7689,11/18/2012,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,3,39,42
7690,11/18/2012,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,19,100,119
7691,11/18/2012,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,49,155,204
7692,11/18/2012,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,79,250,329
7693,11/18/2012,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,92,267,359
7694,11/18/2012,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442
7695,11/18/2012,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447
7696,11/18/2012,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428
7697,11/18/2012,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,89,318,407
7698,11/18/2012,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,59,313,372
7699,11/18/2012,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,48,232,280
7700,11/18/2012,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,36,240,276
7701,11/18/2012,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194,210
7702,11/18/2012,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129
7703,11/18/2012,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110
7704,11/18/2012,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66,74
7705,11/18/2012,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53,59
7706,11/19/2012,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,5,22,27
7707,11/19/2012,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,0,19,19
7708,11/19/2012,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,0,5,5
7709,11/19/2012,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,0,2,2
7710,11/19/2012,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,1,11,12
7711,11/19/2012,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,1,38,39
7712,11/19/2012,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,3,128,131
7713,11/19/2012,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,5,381,386
7714,11/19/2012,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,13,650,663
7715,11/19/2012,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260,278
7716,11/19/2012,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,33,106,139
7717,11/19/2012,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,33,164,197
7718,11/19/2012,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207,242
7719,11/19/2012,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,46,205,251
7720,11/19/2012,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170,217
7721,11/19/2012,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,44,213,257
7722,11/19/2012,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,55,325,380
7723,11/19/2012,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,33,586,619
7724,11/19/2012,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559,580
7725,11/19/2012,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,25,381,406
7726,11/19/2012,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,7,252,259
7727,11/19/2012,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,15,188,203
7728,11/19/2012,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,7,106,113
7729,11/19/2012,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,2,72,74
7730,11/20/2012,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,3,26,29
7731,11/20/2012,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,3,10,13
7732,11/20/2012,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,0,5,5
7733,11/20/2012,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,0,2,2
7734,11/20/2012,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,0,6,6
7735,11/20/2012,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34
7736,11/20/2012,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146,148
7737,11/20/2012,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,7,411,418
7738,11/20/2012,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649,665
7739,11/20/2012,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0,28,298,326
7740,11/20/2012,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144,176
7741,11/20/2012,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,45,160,205
7742,11/20/2012,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0,70,243,313
7743,11/20/2012,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0,49,218,267
7744,11/20/2012,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,47,177,224
7745,11/20/2012,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287
7746,11/20/2012,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395
7747,11/20/2012,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590
7748,11/20/2012,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534,550
7749,11/20/2012,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0,23,361,384
7750,11/20/2012,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0,11,224,235
7751,11/20/2012,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0,14,143,157
7752,11/20/2012,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0,7,115,122
7753,11/20/2012,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,1,82,83
7754,11/21/2012,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0,1,25,26
7755,11/21/2012,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,1,13,14
7756,11/21/2012,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6,8
7757,11/21/2012,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,0,2,2
7758,11/21/2012,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10,10
7759,11/21/2012,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,1,28,29
7760,11/21/2012,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99,101
7761,11/21/2012,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262,273
7762,11/21/2012,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,12,539,551
7763,11/21/2012,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,45,320,365
7764,11/21/2012,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0,22,150,172
7765,11/21/2012,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,43,198,241
7766,11/21/2012,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,74,270,344
7767,11/21/2012,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,70,295,365
7768,11/21/2012,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,84,329,413
7769,11/21/2012,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381,449
7770,11/21/2012,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,59,410,469
7771,11/21/2012,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,41,333,374
7772,11/21/2012,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,24,287,311
7773,11/21/2012,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220,243
7774,11/21/2012,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,11,125,136
7775,11/21/2012,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0,8,97,105
7776,11/21/2012,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0,6,82,88
7777,11/21/2012,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0,7,50,57
7778,11/22/2012,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,3,43,46
7779,11/22/2012,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,5,37,42
7780,11/22/2012,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,3,15,18
7781,11/22/2012,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6,6
7782,11/22/2012,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3
7783,11/22/2012,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8
7784,11/22/2012,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17
7785,11/22/2012,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56
7786,11/22/2012,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77,97
7787,11/22/2012,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0,25,94,119
7788,11/22/2012,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219
7789,11/22/2012,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143,232
7790,11/22/2012,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0,117,145,262
7791,11/22/2012,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0,125,144,269
7792,11/22/2012,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0,125,95,220
7793,11/22/2012,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0,132,96,228
7794,11/22/2012,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0,101,81,182
7795,11/22/2012,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0,66,43,109
7796,11/22/2012,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0,16,54,70
7797,11/22/2012,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0,13,31,44
7798,11/22/2012,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0,15,37,52
7799,11/22/2012,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46
7800,11/22/2012,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0,8,36,44
7801,11/22/2012,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0,8,28,36
7802,11/23/2012,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0,0,32,32
7803,11/23/2012,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13
7804,11/23/2012,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5
7805,11/23/2012,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0,1,0,1
7806,11/23/2012,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4
7807,11/23/2012,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0,0,10,10
7808,11/23/2012,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0,0,20,20
7809,11/23/2012,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0,5,72,77
7810,11/23/2012,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94
7811,11/23/2012,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112
7812,11/23/2012,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201
7813,11/23/2012,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251
7814,11/23/2012,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379
7815,11/23/2012,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424
7816,11/23/2012,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435
7817,11/23/2012,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447
7818,11/23/2012,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357
7819,11/23/2012,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300
7820,11/23/2012,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0,50,158,208
7821,11/23/2012,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154
7822,11/23/2012,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142
7823,11/23/2012,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98
7824,11/23/2012,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79
7825,11/23/2012,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67
7826,11/24/2012,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42
7827,11/24/2012,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20
7828,11/24/2012,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32
7829,11/24/2012,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11
7830,11/24/2012,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3
7831,11/24/2012,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3
7832,11/24/2012,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10
7833,11/24/2012,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25
7834,11/24/2012,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62
7835,11/24/2012,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122
7836,11/24/2012,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96,142
7837,11/24/2012,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131,186
7838,11/24/2012,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146,199
7839,11/24/2012,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161,225
7840,11/24/2012,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149,207
7841,11/24/2012,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198
7842,11/24/2012,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127,170
7843,11/24/2012,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97,126
7844,11/24/2012,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123,145
7845,11/24/2012,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74,83
7846,11/24/2012,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58
7847,11/24/2012,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66,75
7848,11/24/2012,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76
7849,11/24/2012,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48,57
7850,11/25/2012,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31,34
7851,11/25/2012,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32,36
7852,11/25/2012,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,1,27,28
7853,11/25/2012,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0,0,8,8
7854,11/25/2012,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,1,1,2
7855,11/25/2012,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,0,3,3
7856,11/25/2012,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10,11
7857,11/25/2012,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21
7858,11/25/2012,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34
7859,11/25/2012,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83,96
7860,11/25/2012,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139
7861,11/25/2012,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155,204
7862,11/25/2012,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165,202
7863,11/25/2012,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195
7864,11/25/2012,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203
7865,11/25/2012,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209,245
7866,11/25/2012,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228
7867,11/25/2012,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181
7868,11/25/2012,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132,141
7869,11/25/2012,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0,13,114,127
7870,11/25/2012,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0,9,110,119
7871,11/25/2012,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,4,60,64
7872,11/25/2012,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,3,59,62
7873,11/25/2012,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40,41
7874,11/26/2012,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0,4,19,23
7875,11/26/2012,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0,1,9,10
7876,11/26/2012,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0,0,5,5
7877,11/26/2012,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0,1,4,5
7878,11/26/2012,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,0,10,10
7879,11/26/2012,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41,41
7880,11/26/2012,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0,1,123,124
7881,11/26/2012,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0,2,363,365
7882,11/26/2012,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0,9,629,638
7883,11/26/2012,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276,286
7884,11/26/2012,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0,20,127,147
7885,11/26/2012,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130
7886,11/26/2012,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188,210
7887,11/26/2012,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197,217
7888,11/26/2012,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0,51,177,228
7889,11/26/2012,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181,230
7890,11/26/2012,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,49,297,346
7891,11/26/2012,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0,13,540,553
7892,11/26/2012,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521
7893,11/26/2012,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0,16,355,371
