instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime
16427,20121122,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3,201211224
16428,20121122,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8,201211225
16429,20121122,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17,201211226
16430,20121122,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56,201211227
16431,20121122,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77,97,201211228
16432,20121122,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0,25,94,119,201211229
16433,20121122,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219,2012112210
16434,20121122,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143,232,2012112211
16435,20121122,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0,117,145,262,2012112212
16436,20121122,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0,125,144,269,2012112213
16437,20121122,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0,125,95,220,2012112214
16438,20121122,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0,132,96,228,2012112215
16439,20121122,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0,101,81,182,2012112216
16440,20121122,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0,66,43,109,2012112217
16441,20121122,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0,16,54,70,2012112218
16442,20121122,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0,13,31,44,2012112219
16443,20121122,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0,15,37,52,2012112220
16444,20121122,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46,2012112221
16445,20121122,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0,8,36,44,2012112222
16446,20121122,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0,8,28,36,2012112223
16447,20121123,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0,0,32,32,201211230
16448,20121123,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13,201211231
16449,20121123,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5,201211232
16450,20121123,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0,1,0,1,201211233
16451,20121123,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4,201211234
16452,20121123,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0,0,10,10,201211235
16453,20121123,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0,0,20,20,201211236
16454,20121123,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0,5,72,77,201211237
16455,20121123,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94,201211238
16456,20121123,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112,201211239
16457,20121123,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201,2012112310
16458,20121123,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251,2012112311
16459,20121123,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379,2012112312
16460,20121123,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424,2012112313
16461,20121123,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435,2012112314
16462,20121123,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447,2012112315
16463,20121123,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357,2012112316
16464,20121123,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300,2012112317
16465,20121123,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0,50,158,208,2012112318
16466,20121123,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154,2012112319
16467,20121123,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142,2012112320
16468,20121123,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98,2012112321
16469,20121123,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79,2012112322
16470,20121123,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67,2012112323
16471,20121124,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42,201211240
16472,20121124,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20,201211241
16473,20121124,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32,201211242
16474,20121124,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11,201211243
16475,20121124,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3,201211244
16476,20121124,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3,201211245
16477,20121124,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10,201211246
16478,20121124,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25,201211247
16479,20121124,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62,201211248
16480,20121124,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122,201211249
16481,20121124,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96,142,2012112410
16482,20121124,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131,186,2012112411
16483,20121124,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146,199,2012112412
16484,20121124,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161,225,2012112413
16485,20121124,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149,207,2012112414
16486,20121124,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198,2012112415
16487,20121124,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127,170,2012112416
16488,20121124,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97,126,2012112417
16489,20121124,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123,145,2012112418
16490,20121124,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74,83,2012112419
16491,20121124,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58,2012112420
16492,20121124,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66,75,2012112421
16493,20121124,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76,2012112422
16494,20121124,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48,57,2012112423
16495,20121125,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31,34,201211250
16496,20121125,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32,36,201211251
16497,20121125,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,1,27,28,201211252
16498,20121125,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0,0,8,8,201211253
16499,20121125,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,1,1,2,201211254
16500,20121125,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,0,3,3,201211255
16501,20121125,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10,11,201211256
16502,20121125,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21,201211257
16503,20121125,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34,201211258
16504,20121125,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83,96,201211259
16505,20121125,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139,2012112510
16506,20121125,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155,204,2012112511
16507,20121125,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165,202,2012112512
16508,20121125,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195,2012112513
16509,20121125,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203,2012112514
16510,20121125,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209,245,2012112515
16511,20121125,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228,2012112516
16512,20121125,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181,2012112517
16513,20121125,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132,141,2012112518
16514,20121125,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0,13,114,127,2012112519
16515,20121125,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0,9,110,119,2012112520
16516,20121125,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,4,60,64,2012112521
16517,20121125,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,3,59,62,2012112522
16518,20121125,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40,41,2012112523
16519,20121126,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0,4,19,23,201211260
16520,20121126,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0,1,9,10,201211261
16521,20121126,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0,0,5,5,201211262
16522,20121126,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0,1,4,5,201211263
16523,20121126,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,0,10,10,201211264
16524,20121126,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41,41,201211265
16525,20121126,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0,1,123,124,201211266
16526,20121126,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0,2,363,365,201211267
16527,20121126,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0,9,629,638,201211268
16528,20121126,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276,286,201211269
16529,20121126,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0,20,127,147,2012112610
16530,20121126,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130,2012112611
16531,20121126,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188,210,2012112612
16532,20121126,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197,217,2012112613
16533,20121126,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0,51,177,228,2012112614
16534,20121126,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181,230,2012112615
16535,20121126,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,49,297,346,2012112616
16536,20121126,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0,13,540,553,2012112617
16537,20121126,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521,2012112618
16538,20121126,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0,16,355,371,2012112619
16539,20121126,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0,12,265,277,2012112620
16540,20121126,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0,9,172,181,2012112621
16541,20121126,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0,3,101,104,2012112622
16542,20121126,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,8,57,65,2012112623
16543,20121127,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,2,24,26,201211270
16544,20121127,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,0,6,6,201211271
16545,20121127,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5,5,201211272
16546,20121127,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,1,3,4,201211273
16547,20121127,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,0,5,5,201211274
16548,20121127,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31,201211275
16549,20121127,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,3,97,100,201211276
16550,20121127,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,4,289,293,201211277
16551,20121127,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,6,494,500,201211278
16552,20121127,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257,268,201211279
16553,20121127,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,5,52,57,2012112710
16554,20121127,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59,65,2012112711
16555,20121127,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70,76,2012112712
16556,20121127,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,4,73,77,2012112713
16557,20121127,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86,94,2012112714
16558,20121127,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,9,146,155,2012112715
16559,20121127,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,5,252,257,2012112716
16560,20121127,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,13,514,527,2012112717
16561,20121127,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469,482,2012112718
16562,20121127,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,12,338,350,2012112719
16563,20121127,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228,232,2012112720
16564,20121127,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,6,179,185,2012112721
16565,20121127,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,2,95,97,2012112722
16566,20121127,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,3,64,67,2012112723
16567,20121128,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,1,22,23,201211280
16568,20121128,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,0,12,12,201211281
16569,20121128,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1,1,201211282
16570,20121128,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3,201211283
16571,20121128,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,0,4,4,201211284
16572,20121128,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39,39,201211285
16573,20121128,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,4,132,136,201211286
16574,20121128,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,6,403,409,201211287
16575,20121128,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,9,683,692,201211288
16576,20121128,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,13,309,322,201211289
16577,20121128,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,17,144,161,2012112810
16578,20121128,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127,146,2012112811
16579,20121128,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,19,189,208,2012112812
16580,20121128,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193,214,2012112813
16581,20121128,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,15,161,176,2012112814
16582,20121128,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,7,172,179,2012112815
16583,20121128,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,9,316,325,2012112816
16584,20121128,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563,2012112817
16585,20121128,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,12,530,542,2012112818
16586,20121128,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,9,378,387,2012112819
16587,20121128,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263,2012112820
16588,20121128,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,4,219,223,2012112821
16589,20121128,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148,154,2012112822
16590,20121128,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73,78,2012112823
16591,20121129,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25,29,201211290
16592,20121129,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,1,15,16,201211291
16593,20121129,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0,1,6,7,201211292
16594,20121129,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7,7,201211294
16595,20121129,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0,0,42,42,201211295
16596,20121129,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0,1,120,121,201211296
16597,20121129,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0,8,354,362,201211297
16598,20121129,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,15,664,679,201211298
16599,20121129,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0,13,286,299,201211299
16600,20121129,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153,178,2012112910
16601,20121129,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163,2012112911
16602,20121129,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,11,225,236,2012112912
16603,20121129,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209,224,2012112913
16604,20121129,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187,2012112914
16605,20121129,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201,220,2012112915
16606,20121129,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346,370,2012112916
16607,20121129,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544,561,2012112917
16608,20121129,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520,537,2012112918
16609,20121129,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344,2012112919
16610,20121129,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241,252,2012112920
16611,20121129,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208,2012112921
16612,20121129,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147,151,2012112922
16613,20121129,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0,6,124,130,2012112923
16614,20121130,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52,201211300
16615,20121130,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,19,201211301
16616,20121130,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0,2,10,12,201211302
16617,20121130,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0,0,4,4,201211303
16618,20121130,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0,0,3,3,201211304
16619,20121130,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0,1,39,40,201211305
16620,20121130,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0,2,104,106,201211306
16621,20121130,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0,6,346,352,201211307
16622,20121130,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,729,201211308
16623,20121130,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330,201211309
16624,20121130,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0,10,159,169,2012113010
16625,20121130,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201,2012113011
16626,20121130,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0,25,243,268,2012113012
16627,20121130,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262,2012113013
16628,20121130,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251,2012113014
16629,20121130,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296,2012113015
16630,20121130,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405,2012113016
16631,20121130,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,551,582,2012113017
16632,20121130,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0,20,489,509,2012113018
16633,20121130,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0,18,359,377,2012113019
16634,20121130,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0,12,233,245,2012113020
16635,20121130,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,183,2012113021
16636,20121130,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0,18,145,163,2012113022
16637,20121130,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110,2012113023
16638,20121201,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0,9,99,108,201212010
16639,20121201,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0,5,64,69,201212011
16640,20121201,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0,3,47,50,201212012
16641,20121201,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15,201212013
16642,20121201,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5,201212014
16643,20121201,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13,201212015
16644,20121201,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,27,201212016
16645,20121201,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,63,201212017
16646,20121201,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,144,201212018
16647,20121201,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,193,201212019
16648,20121201,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256,2012120110
16649,20121201,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,392,2012120111
16650,20121201,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,446,2012120112
16651,20121201,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0,123,386,509,2012120113
16652,20121201,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0,110,369,479,2012120114
16653,20121201,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0,113,371,484,2012120115
16654,20121201,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0,89,354,443,2012120116
16655,20121201,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320,2012120117
16656,20121201,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0,42,255,297,2012120118
16657,20121201,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0,30,219,249,2012120119
16658,20121201,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0,28,170,198,2012120120
16659,20121201,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0,23,135,158,2012120121
16660,20121201,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0,17,130,147,2012120122
16661,20121201,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0,10,116,126,2012120123
16662,20121202,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117,201212020
16663,20121202,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94,201212021
16664,20121202,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0,2,72,74,201212022
16665,20121202,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0,4,21,25,201212023
16666,20121202,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0,1,6,7,201212024
16667,20121202,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0,1,7,8,201212025
16668,20121202,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16,201212026
16669,20121202,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31,201212027
16670,20121202,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93,201212028
16671,20121202,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172,201212029
16672,20121202,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0,63,230,293,2012120210
16673,20121202,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355,2012120211
16674,20121202,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520,2012120212
16675,20121202,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431,2012120213
16676,20121202,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,473,2012120214
16677,20121202,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417,2012120215
16678,20121202,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443,2012120216
16679,20121202,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303,2012120217
16680,20121202,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203,2012120218
16681,20121202,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174,2012120219
16682,20121202,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154,2012120220
16683,20121202,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99,2012120221
16684,20121202,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96,2012120222
16685,20121202,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51,2012120223
16686,20121203,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21,201212030
16687,20121203,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13,201212031
16688,20121203,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10,201212032
16689,20121203,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0,2,6,8,201212033
16690,20121203,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0,1,4,5,201212034
16691,20121203,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38,201212035
16692,20121203,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0,2,136,138,201212036
16693,20121203,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0,9,387,396,201212037
16694,20121203,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0,19,712,731,201212038
16695,20121203,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308,201212039
16696,20121203,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136,2012120310
16697,20121203,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233,2012120311
16698,20121203,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268,2012120312
16699,20121203,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321,2012120313
16700,20121203,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0,51,209,260,2012120314
16701,20121203,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0,58,210,268,2012120315
